PEDOT-HTL (L1)>>thickness,PEDOT-HTL (L1)>>band gap,PEDOT-HTL (L1)>>electron affinity,N-CS2AgBiBr6 (L2)>>thickness,N-CS2AgBiBr6 (L2)>>band gap,N-CS2AgBiBr6 (L2)>>electron affinity,P-CsPb(I0.6Br0.4)3 (L3)>>thickness,P-CsPb(I0.6Br0.4)3 (L3)>>band gap,P-CsPb(I0.6Br0.4)3 (L3)>>electron affinity,Voc,Jsc,FF,eta,V_MPP,J_MPP,source_file
0.09791,1.349,3.411,0.9434,1.804,3.723,0.5295,2.0,3.631,1.574161,23.32669602,73.1685,26.8674,1.338583,20.07155079,part10_cleaned.csv
0.3288,1.652,3.66,0.3124,1.81,3.772,0.849,2.033,3.884,1.456007,20.37434347,47.9583,14.2269,1.31211,10.84278717,part10_cleaned.csv
0.3113,1.631,3.48,0.7957,1.988,3.951,0.7827,1.893,3.895,1.542469,20.83358326,78.8653,25.3435,1.374954,18.43223717,part10_cleaned.csv
0.16,1.467,3.677,0.7826,2.351,3.787,0.6248,2.026,3.956,1.34782,19.27530059,79.5698,20.6719,1.214738,17.01762113,part10_cleaned.csv
0.1826,1.359,3.452,0.6089,2.259,3.635,0.9729,1.663,3.611,1.529316,4.98515451,65.1392,4.9661,1.409546,3.52321543,part10_cleaned.csv
0.5225,1.49,3.492,0.8233,1.949,3.749,0.6979,1.893,3.719,1.539702,26.37491874,83.747,34.0092,1.401078,24.27363514,part10_cleaned.csv
0.2969,1.292,3.768,0.4186,1.948,3.749,1.02,1.605,3.603,1.259333,22.47303246,80.7035,22.8399,1.13154,20.18480046,part10_cleaned.csv
0.3588,1.477,3.503,0.5637,2.043,3.663,0.2982,2.092,3.854,1.528385,24.81594512,84.7691,32.1515,1.398764,22.98566155,part10_cleaned.csv
0.5661,1.552,3.484,0.391,2.171,3.716,0.3919,1.702,3.786,1.506775,13.68042314,55.0697,11.3517,1.09118,10.40313218,part10_cleaned.csv
0.5787,1.249,3.752,0.5847,2.239,3.791,0.7797,2.095,3.918,1.289709,34.8230677,84.6173,38.003,1.155701,32.8830822,part10_cleaned.csv
0.08229,1.399,3.449,0.8994,2.119,3.607,0.5197,1.819,3.626,1.541817,20.02498934,68.4382,21.1302,1.211848,17.4363476,part10_cleaned.csv
0.129,1.481,3.773,0.3415,2.247,3.926,0.2222,2.007,3.811,1.27224,18.415256,82.4268,19.3115,1.151831,16.76588714,part10_cleaned.csv
0.4228,1.321,3.67,0.3403,2.38,3.77,0.2479,1.7,3.837,1.348348,16.00842398,79.8093,17.2268,1.228981,14.0171275,part10_cleaned.csv
0.5829,1.741,3.469,0.8476,2.198,3.921,0.9848,1.738,3.972,1.242813,2.52915413,37.9447,1.1927,0.861682,1.38415796,part10_cleaned.csv
0.4422,1.541,3.71,0.8812,2.192,3.904,0.3659,1.774,3.933,1.326828,17.46248929,74.8736,17.348,1.172181,14.79976444,part10_cleaned.csv
0.3749,1.257,3.445,0.3874,2.365,3.712,0.4096,2.022,3.77,1.58191,31.42008639,55.5614,27.6161,1.455832,18.96928402,part10_cleaned.csv
0.09517,1.786,3.764,0.386,2.385,3.935,0.2325,1.908,3.629,1.358536,3.16828817,42.0866,1.8115,0.939224,1.92872758,part10_cleaned.csv
0.5587,1.453,3.468,0.811,2.373,3.945,1.005,1.853,3.88,1.539887,10.97404067,78.4797,13.2621,1.422425,9.32358942,part10_cleaned.csv
0.123,1.713,3.69,0.2297,1.876,3.89,0.8343,1.847,3.634,1.436088,18.48061389,81.5313,21.6382,1.301919,16.62026525,part10_cleaned.csv
0.4423,1.781,3.783,0.2779,1.859,3.761,0.9699,1.809,3.621,1.476099,19.0629418,82.7989,23.2986,1.348265,17.28043022,part10_cleaned.csv
0.1249,1.493,3.796,0.6768,2.129,3.857,0.3148,1.644,3.623,1.215067,4.34108144,65.6702,3.4639,1.099841,3.14946535,part10_cleaned.csv
0.4987,1.344,3.577,0.5498,1.895,3.986,0.628,1.756,3.814,1.443652,31.50594074,73.586,33.4696,1.196388,27.97554678,part10_cleaned.csv
0.198,1.701,3.748,0.4854,2.287,3.609,0.8894,1.863,3.857,1.37069,12.88272086,56.9184,10.0508,1.233159,8.15043258,part10_cleaned.csv
0.5015,1.749,3.598,0.7425,2.159,3.706,0.2746,1.744,3.981,1.483321,16.06940349,74.9523,17.8657,1.34573,13.27584444,part10_cleaned.csv
0.4657,1.645,3.658,0.4008,2.192,3.884,1.024,1.605,3.936,0.284443,0.28855369,25.0058,0.0205,0.142258,0.14427332,part10_cleaned.csv
0.5909,1.321,3.721,0.4545,1.941,3.87,0.2519,1.669,3.629,1.31652,32.36603504,83.3444,35.5135,1.178794,30.12696893,part10_cleaned.csv
0.06157,1.241,3.713,0.3645,2.318,3.604,0.7006,1.928,3.606,1.301003,15.87560022,72.3909,14.9518,1.168674,12.79377839,part10_cleaned.csv
0.5904,1.539,3.565,0.7819,1.998,3.843,0.4609,2.064,3.76,1.470005,25.20337356,83.6655,30.9973,1.331208,23.28509295,part10_cleaned.csv
0.2688,1.396,3.579,0.3825,1.899,3.907,0.6395,1.989,3.975,1.453324,26.31717969,83.6839,32.0069,1.318373,24.27757529,part10_cleaned.csv
0.09925,1.29,3.562,0.8972,1.971,3.847,0.6408,1.963,3.95,1.458932,22.55427943,78.2757,25.7568,1.287761,20.00119195,part10_cleaned.csv
0.5315,1.681,3.719,0.9433,1.98,3.752,0.8046,1.765,3.838,1.409733,20.92016046,82.5504,24.3456,1.281653,18.99549964,part10_cleaned.csv
0.5987,1.719,3.402,0.5397,1.925,3.729,0.2937,1.657,3.79,1.577918,21.35835373,78.3232,26.3963,1.387489,19.02447989,part10_cleaned.csv
0.486,1.649,3.7,0.2323,1.983,3.914,0.4476,1.719,3.614,1.397384,20.29737467,81.2105,23.0339,1.263794,18.22601067,part10_cleaned.csv
0.3101,1.358,3.592,0.2034,1.879,3.822,0.2415,1.742,3.637,1.442536,28.53839423,84.2972,34.7032,1.308561,26.5201035,part10_cleaned.csv
0.3364,1.454,3.471,0.7543,2.217,3.817,0.8133,2.067,3.883,1.548674,25.22145011,75.0859,29.3284,1.318002,22.25217838,part10_cleaned.csv
0.3892,1.674,3.538,0.8303,2.123,3.955,0.5991,2.043,3.95,1.50102,19.70058031,80.9516,23.9382,1.359133,17.61283001,part10_cleaned.csv
0.3203,1.521,3.468,0.8736,2.057,3.648,0.7574,2.032,3.973,1.561587,23.04719592,84.2346,30.3162,1.431006,21.18523301,part10_cleaned.csv
0.09429,1.491,3.583,0.4736,1.899,3.61,0.835,1.872,3.605,1.445201,20.21817369,83.5827,24.4223,1.318894,18.51725125,part10_cleaned.csv
0.2813,1.461,3.697,0.4245,2.244,3.996,1.004,1.746,3.746,1.295678,5.73641221,70.8695,5.2674,1.180914,4.4604453,part10_cleaned.csv
0.2841,1.231,3.529,0.9698,1.813,3.629,0.9954,1.836,3.603,1.505382,32.27527664,82.9677,40.3112,1.354215,29.76721332,part10_cleaned.csv
0.473,1.548,3.669,0.472,1.993,3.798,0.2435,1.935,3.968,1.375234,24.0671579,84.1692,27.8583,1.248639,22.3109244,part10_cleaned.csv
0.38,1.776,3.464,0.3301,2.35,3.655,0.7658,1.692,3.832,0.393145,0.40791036,24.8633,0.0399,0.196105,0.20332333,part10_cleaned.csv
0.1243,1.619,3.77,0.4586,2.048,3.759,0.3673,1.829,3.919,1.333025,18.55990948,82.1567,20.3263,1.210515,16.79141033,part10_cleaned.csv
0.109,1.582,3.63,0.2764,1.841,3.795,0.4225,1.813,3.73,1.407535,19.70453878,83.6418,23.1979,1.284551,18.05913939,part10_cleaned.csv
0.4368,1.652,3.746,0.6424,1.919,3.691,0.6604,1.933,3.643,1.396759,20.69139631,70.4905,20.3724,1.215453,16.76114072,part10_cleaned.csv
0.5554,1.741,3.79,0.4387,2.262,3.971,0.2177,2.091,3.816,1.449929,17.49836213,71.4089,18.1174,1.287868,14.06776504,part10_cleaned.csv
0.3282,1.518,3.559,0.5185,2.348,3.793,0.4605,1.835,3.792,1.440522,8.75634295,69.0521,8.71,1.308875,6.65458848,part10_cleaned.csv
0.1046,1.393,3.413,0.5323,1.885,3.796,0.4075,1.648,3.898,1.554144,24.20360964,63.266,23.7981,1.123332,21.18526136,part10_cleaned.csv
0.3547,1.493,3.767,0.9174,2.229,3.716,0.478,1.686,3.845,1.246887,6.24545164,70.9328,5.5238,1.133782,4.87201475,part10_cleaned.csv
0.3709,1.272,3.536,0.476,1.802,3.682,0.854,1.828,3.676,1.499994,32.19785657,84.1734,40.6529,1.357364,29.94986659,part10_cleaned.csv
0.1457,1.379,3.477,0.4093,1.888,3.832,0.4252,1.611,3.8,1.501007,25.73376642,62.4001,24.103,1.071238,22.50013432,part10_cleaned.csv
0.3812,1.627,3.547,0.4253,1.896,3.85,0.2937,2.056,3.817,1.486999,21.23235058,83.8178,26.4634,1.359385,19.46715115,part10_cleaned.csv
0.06102,1.7,3.523,0.7893,2.21,3.788,0.5231,1.627,3.924,0.447812,0.47265439,25.0098,0.0529,0.223963,0.23636013,part10_cleaned.csv
0.4009,1.241,3.504,0.9944,2.022,3.776,0.3301,1.883,3.729,1.522068,33.77543634,73.5651,37.8187,1.254369,30.14957268,part10_cleaned.csv
0.5436,1.614,3.527,0.9357,2.275,3.876,0.2886,1.806,3.725,1.474476,9.80456839,68.7533,9.9394,1.23502,8.04795965,part10_cleaned.csv
0.2831,1.636,3.5,0.8246,1.913,3.916,0.3041,1.736,3.911,1.525932,21.14880239,80.3332,25.9248,1.373856,18.87011413,part10_cleaned.csv
0.5098,1.765,3.41,0.2637,2.355,3.628,0.5349,2.069,3.645,1.614858,18.11450341,78.2439,22.8882,1.467119,15.60075737,part10_cleaned.csv
0.5669,1.329,3.485,0.8895,1.841,3.618,0.5823,1.757,3.646,1.54679,32.55680948,82.7666,41.6801,1.388961,30.00808604,part10_cleaned.csv
0.5085,1.494,3.783,0.5494,2.163,3.668,0.4882,1.669,3.982,1.252893,12.89182891,63.5341,10.2621,1.128861,9.09064965,part10_cleaned.csv
0.5712,1.228,3.696,0.2173,2.312,3.747,0.8662,1.94,3.941,1.33274,36.09534537,62.9149,30.2656,1.052717,28.75001534,part10_cleaned.csv
0.4192,1.315,3.562,0.7822,2.312,3.867,0.5365,1.934,3.678,1.459443,22.86390247,62.8232,20.9632,1.336659,15.68329802,part10_cleaned.csv
0.2589,1.388,3.435,0.4597,2.137,3.733,0.2562,1.704,3.865,1.569764,22.92699008,50.129,18.0414,0.948028,19.03046429,part10_cleaned.csv
0.4524,1.232,3.691,0.6719,1.992,3.888,0.3446,1.734,3.879,1.341389,34.68092499,77.0964,35.8657,1.157645,30.98160654,part10_cleaned.csv
0.5635,1.42,3.666,0.9915,2.247,3.758,0.4652,2.087,3.73,1.371211,28.93814484,84.8188,33.6564,1.241143,27.11722431,part10_cleaned.csv
0.2509,1.689,3.411,0.8412,2.276,3.864,0.4844,2.013,3.992,1.585558,17.54398664,69.2856,19.2732,1.270716,15.16717784,part10_cleaned.csv
0.2479,1.378,3.671,0.86,1.902,3.861,0.4789,1.602,3.616,1.353589,24.79247507,78.9218,26.4852,1.188214,22.2899694,part10_cleaned.csv
0.2627,1.239,3.589,0.2886,2.076,3.957,0.9027,1.971,3.729,1.434587,30.83553354,73.27,32.4119,1.184743,27.35775753,part10_cleaned.csv
0.433,1.256,3.762,0.2357,2.311,3.728,0.2219,1.808,3.619,1.26591,21.70956583,83.2753,22.886,1.143861,20.00768874,part10_cleaned.csv
0.2768,1.56,3.718,0.834,2.136,3.648,0.554,1.69,3.857,1.317072,11.37084516,70.0921,10.4971,1.194676,8.78661133,part10_cleaned.csv
0.3471,1.277,3.778,0.3414,2.115,3.87,0.6102,1.818,3.942,1.257285,31.14024672,80.1759,31.3906,1.114767,28.15890048,part10_cleaned.csv
0.09993,1.757,3.577,0.3145,1.968,3.63,0.2054,1.801,3.78,1.494576,16.30550434,82.3592,20.0708,1.37193,14.62960262,part10_cleaned.csv
0.45,1.529,3.709,0.581,1.886,3.931,0.354,1.682,3.779,1.342511,25.10046297,83.6586,28.191,1.213285,23.23524504,part10_cleaned.csv
0.4491,1.469,3.592,0.7109,2.035,3.752,0.6756,1.954,3.836,1.442569,26.47875455,84.7929,32.3887,1.313179,24.66435467,part10_cleaned.csv
0.4478,1.565,3.602,0.2453,2.2,3.611,0.352,1.648,3.716,1.390925,7.37473777,59.0184,6.0539,1.249552,4.84488882,part10_cleaned.csv
0.05265,1.438,3.693,0.618,2.017,3.848,0.4357,2.055,3.874,1.332231,16.77792877,82.5852,18.4595,1.210017,15.25556971,part10_cleaned.csv
0.1558,1.643,3.754,0.2771,1.853,3.745,0.3152,1.637,3.968,1.358794,21.40438975,83.2524,24.2133,1.233183,19.63478183,part10_cleaned.csv
0.3505,1.508,3.62,0.3706,2.145,3.847,0.3857,1.797,3.863,1.401364,23.12752061,74.261,24.068,1.203343,20.00097491,part10_cleaned.csv
0.5123,1.575,3.61,0.2327,2.382,3.787,0.3902,1.631,3.985,1.375882,4.51552443,62.6932,3.895,1.253084,3.10834743,part10_cleaned.csv
0.1278,1.765,3.604,0.9666,1.922,3.69,0.2537,1.878,3.735,1.487665,17.12777957,82.473,21.0144,1.362966,15.41817035,part10_cleaned.csv
0.3648,1.294,3.752,0.7411,2.351,3.881,1.004,1.873,3.9,1.265441,15.24498337,79.1578,15.2708,1.145953,13.32587419,part10_cleaned.csv
0.115,1.543,3.673,0.2115,1.998,3.747,0.5428,2.071,3.811,1.396441,17.63851406,75.8848,18.6913,1.164757,16.04739121,part10_cleaned.csv
0.2387,1.62,3.563,0.6667,2.294,3.933,0.3568,1.838,3.809,1.427583,7.34406187,63.46,6.6533,1.155119,5.75984357,part10_cleaned.csv
0.1437,1.237,3.746,0.387,2.152,3.644,0.5018,1.982,3.993,1.290679,25.79416423,83.7661,27.8874,1.158185,24.07852239,part10_cleaned.csv
0.2402,1.684,3.693,0.2018,2.217,3.937,0.2771,1.848,3.939,1.40982,17.45849225,71.9057,17.6984,1.236692,14.3110791,part10_cleaned.csv
0.1011,1.274,3.725,0.8849,2.314,3.675,0.5845,1.916,3.812,1.290748,17.11090651,75.3966,16.652,1.155344,14.4130278,part10_cleaned.csv
0.1682,1.683,3.625,0.63,2.367,3.779,1.032,1.645,3.923,0.118457,0.11842725,25.0005,0.0035,0.059218,0.05922528,part10_cleaned.csv
0.4086,1.29,3.506,0.9275,2.356,3.624,0.9129,1.829,3.897,1.509676,14.40332467,80.3484,17.4712,1.390432,12.56533282,part10_cleaned.csv
0.2266,1.217,3.737,0.8934,1.984,3.791,1.03,1.884,3.888,1.300355,30.78156429,84.5041,33.8244,1.169706,28.91702828,part10_cleaned.csv
0.3083,1.275,3.446,0.3115,2.044,3.687,0.5026,1.807,3.73,1.569748,30.85445949,65.2129,31.5851,1.164827,27.11566367,part10_cleaned.csv
0.3975,1.214,3.574,0.8821,1.931,3.923,0.4156,1.899,3.697,1.452836,34.6497246,74.1609,37.3329,1.204302,30.99960602,part10_cleaned.csv
0.243,1.266,3.624,0.4423,2.074,3.7,0.3459,1.915,3.693,1.411947,29.10884865,84.3989,34.6881,1.278703,27.12753379,part10_cleaned.csv
0.4689,1.23,3.586,0.7801,2.075,3.892,0.6828,1.827,3.872,1.435731,34.64663038,63.057,31.3666,1.031328,30.41380643,part10_cleaned.csv
0.4997,1.764,3.728,0.6017,1.945,3.625,0.4496,1.725,3.688,1.469587,19.98612316,82.744,24.303,1.340843,18.12517341,part10_cleaned.csv
0.4974,1.521,3.789,0.9512,2.038,3.85,0.4301,1.765,3.894,1.288423,24.70721488,82.776,26.3504,1.159937,22.71706337,part10_cleaned.csv
0.1042,1.551,3.632,0.6153,1.814,3.868,0.8604,1.657,3.921,1.403491,23.3090519,83.4938,27.3142,1.273235,21.45259629,part10_cleaned.csv
0.5317,1.352,3.57,0.5242,2.062,3.613,0.2592,1.711,3.878,1.45992,30.82070366,77.1675,34.7221,1.274738,27.23862194,part10_cleaned.csv
0.1739,1.506,3.745,0.2749,2.18,3.678,0.6513,1.975,3.921,1.302169,20.52849793,83.4036,22.2951,1.180511,18.88597254,part10_cleaned.csv
0.2941,1.618,3.584,0.8388,2.026,3.647,0.6286,1.918,3.771,1.453463,20.64365053,83.9135,25.1781,1.328712,18.94923102,part10_cleaned.csv
0.2803,1.564,3.747,0.6906,2.147,3.873,0.58,1.926,3.968,1.325107,21.44537502,82.1398,23.342,1.197848,19.48661458,part10_cleaned.csv
0.4848,1.321,3.705,0.2441,1.894,3.913,0.5876,1.877,3.714,1.33466,32.05007065,84.762,36.2577,1.201808,30.16932654,part10_cleaned.csv
0.2378,1.505,3.609,0.8371,1.87,3.965,0.5871,1.812,3.955,1.421858,23.38098743,83.3578,27.7118,1.290365,21.47597268,part10_cleaned.csv
0.4937,1.631,3.753,0.33,2.172,3.746,0.602,1.874,3.667,1.361218,20.87613034,80.3952,22.8459,1.233434,18.52216075,part10_cleaned.csv
0.06457,1.438,3.664,0.3763,2.055,3.604,0.4502,1.96,3.904,1.361658,17.73682279,83.0703,20.0627,1.240262,16.17619974,part10_cleaned.csv
0.5681,1.237,3.436,0.2046,2.098,3.898,0.4748,2.044,3.677,2.448203,35.72913907,44.368,38.8097,1.208372,32.11733685,part10_cleaned.csv
0.3,1.459,3.462,0.5213,1.962,3.913,0.8375,2.006,3.921,1.557925,24.81965897,77.3953,29.9266,1.355841,22.07234137,part10_cleaned.csv
0.1101,1.314,3.777,0.9965,2.116,3.994,0.2315,1.8,3.752,1.247279,21.22193268,80.1449,21.2141,1.108197,19.14288015,part10_cleaned.csv
0.5826,1.579,3.54,0.6192,1.931,3.748,0.7182,1.614,3.759,1.470856,23.07451935,75.1553,25.5072,1.269625,20.09033585,part10_cleaned.csv
0.3134,1.637,3.798,0.3295,2.302,3.694,1.123,1.767,3.828,1.255387,2.87609782,32.5386,1.1748,0.84707,1.38695229,part10_cleaned.csv
0.5926,1.346,3.484,0.9665,1.892,3.834,0.8168,1.819,3.75,1.537064,32.10232841,74.2771,36.6508,1.27867,28.66323041,part10_cleaned.csv
0.2987,1.705,3.597,0.348,2.083,3.719,0.469,1.961,3.973,1.466961,18.49297679,82.3891,22.3509,1.340069,16.67892317,part10_cleaned.csv
0.3837,1.68,3.546,0.8239,1.839,3.731,0.5055,1.787,3.822,1.493982,20.89588829,83.4874,26.0632,1.361585,19.14179234,part10_cleaned.csv
0.1907,1.659,3.403,0.6674,1.818,3.845,0.2598,1.608,3.69,1.534354,22.1158982,77.9959,26.4668,1.33671,19.7999604,part10_cleaned.csv
0.09832,1.713,3.543,0.6278,2.12,3.877,0.5079,1.635,3.815,1.310931,1.91274934,32.5999,0.8174,0.833218,0.98105867,part10_cleaned.csv
0.1657,1.558,3.529,0.717,1.832,3.718,0.7645,1.782,3.823,1.497084,21.91328357,83.6835,27.4532,1.363613,20.13270636,part10_cleaned.csv
0.4569,1.505,3.697,0.5389,1.893,3.67,0.7407,1.731,3.844,1.346965,25.81959739,84.4109,29.3565,1.219766,24.06731001,part10_cleaned.csv
0.1072,1.449,3.6,0.8098,2.184,3.822,0.6178,1.897,3.757,1.412474,19.39528809,74.4291,20.3901,1.206562,16.89933352,part10_cleaned.csv
0.3788,1.418,3.767,0.9029,2.301,3.707,0.9168,1.932,3.768,1.267826,21.45031591,80.9921,22.026,1.145062,19.23565851,part10_cleaned.csv
0.2376,1.331,3.56,0.6879,2.252,3.787,0.5215,2.049,3.763,1.465618,26.77148953,77.3268,30.3405,1.278559,23.73027566,part10_cleaned.csv
0.5948,1.312,3.454,0.3348,1.889,3.864,0.9418,2.066,3.846,1.571873,32.71675915,76.2584,39.2171,1.32572,29.58171951,part10_cleaned.csv
0.1986,1.596,3.555,0.2535,2.291,3.938,0.5706,1.894,3.775,1.430739,9.47588199,63.3895,8.594,1.111861,7.72942097,part10_cleaned.csv
0.4894,1.644,3.599,0.2909,2.055,3.696,1.011,1.827,3.715,1.448919,21.90598182,82.5447,26.1997,1.320653,19.83842299,part10_cleaned.csv
0.4802,1.35,3.608,0.9701,1.938,3.83,0.3576,1.822,3.668,1.428104,31.08147988,83.7979,37.1959,1.288231,28.87359898,part10_cleaned.csv
0.07086,1.654,3.415,0.8349,1.854,3.645,0.9723,1.682,3.869,1.541351,21.90863319,79.851,26.9648,1.355646,19.89074426,part10_cleaned.csv
0.4961,1.448,3.74,0.5678,2.163,3.636,0.6563,1.969,3.614,1.302876,27.32162173,84.3903,30.0402,1.175529,25.5545901,part10_cleaned.csv
0.2458,1.343,3.512,0.8615,2.188,3.655,0.5556,1.66,3.982,1.484439,8.57210031,65.7342,8.3645,1.367659,6.11594251,part10_cleaned.csv
0.5644,1.218,3.625,0.4868,2.162,3.777,0.6893,2.04,3.653,1.415247,36.2778363,83.2996,42.7678,1.269072,33.70000905,part10_cleaned.csv
0.1931,1.435,3.739,0.2658,2.155,3.65,0.8207,2.046,3.874,1.299198,22.51743609,83.4761,24.4206,1.169281,20.88514946,part10_cleaned.csv
0.1516,1.528,3.792,0.238,2.093,3.896,0.6836,1.851,3.807,1.281475,20.57395407,81.919,21.598,1.157745,18.65519112,part10_cleaned.csv
0.2251,1.544,3.607,0.2575,2.271,3.749,1.031,1.75,3.738,1.364016,3.51005367,55.1833,2.6421,1.218633,2.16804454,part10_cleaned.csv
0.4917,1.439,3.58,0.8486,2.274,3.823,0.6282,2.03,3.686,1.448405,27.29014673,78.5565,31.0512,1.274765,24.35835427,part10_cleaned.csv
0.4224,1.672,3.649,0.3037,2.185,3.73,0.7737,2.069,3.823,1.427186,19.88703119,82.0415,23.2854,1.297201,17.95052059,part10_cleaned.csv
0.4606,1.394,3.5,0.376,1.861,3.797,0.2988,1.655,3.664,1.521715,29.6109055,76.1675,34.3206,1.302268,26.35447769,part10_cleaned.csv
0.5199,1.279,3.425,0.771,2.194,3.802,0.4793,1.936,3.884,1.598181,33.14117223,56.5983,29.9776,1.036254,28.92882242,part10_cleaned.csv
0.2213,1.717,3.578,0.3907,2.376,3.814,0.4957,1.673,3.89,1.022995,1.05060605,25.2613,0.2715,0.51543,0.5267433,part10_cleaned.csv
0.5068,1.368,3.772,0.7003,1.818,3.965,0.739,1.67,3.81,1.269111,30.82990363,84.1792,32.9364,1.138274,28.93543106,part10_cleaned.csv
0.2673,1.495,3.546,0.4777,2.204,3.683,0.9173,1.92,3.961,1.475545,22.86724505,76.1581,25.697,1.296652,19.8179724,part10_cleaned.csv
0.2115,1.363,3.665,0.39,1.908,3.97,0.2147,1.828,3.996,1.367957,25.91393859,83.998,29.7766,1.238173,24.04879399,part10_cleaned.csv
0.2944,1.539,3.687,0.4692,2.242,3.659,0.5272,1.696,3.884,1.307447,5.68692455,56.1295,4.1734,1.178236,3.54209472,part10_cleaned.csv
0.2593,1.351,3.444,0.5432,2.282,3.664,0.2919,1.948,3.905,1.572782,26.49569657,63.3199,26.3867,1.143952,23.06621581,part10_cleaned.csv
0.4026,1.276,3.765,0.2966,1.96,3.779,0.2814,1.682,3.623,1.274442,32.14697112,84.1122,34.4603,1.143157,30.14487536,part10_cleaned.csv
0.3453,1.741,3.45,0.5051,2.003,3.666,0.9856,1.978,3.613,1.581371,18.18039072,83.0321,23.8717,1.45492,16.40755316,part10_cleaned.csv
0.4856,1.421,3.786,0.2526,2.358,3.845,0.8267,1.754,3.942,1.228974,9.36875192,77.8115,8.9592,1.11752,8.01702193,part10_cleaned.csv
0.4833,1.569,3.488,0.3833,2.081,3.926,0.5492,1.84,3.784,1.518886,23.55222663,70.1701,25.1021,1.215981,20.64346937,part10_cleaned.csv
0.2179,1.637,3.731,0.3281,1.867,3.906,0.266,1.767,3.845,1.371959,20.19008059,81.525,22.5824,1.241084,18.19570136,part10_cleaned.csv
0.5082,1.661,3.568,0.6888,2.353,3.657,0.7225,2.052,3.808,1.472562,20.01053169,81.6732,24.0664,1.343559,17.91246038,part10_cleaned.csv
0.4177,1.229,3.777,0.4782,1.914,3.779,0.6458,1.769,3.674,1.264752,34.62715155,84.5749,37.0394,1.131989,32.72062757,part10_cleaned.csv
0.3476,1.638,3.565,0.2409,1.865,3.858,1.0,2.015,3.637,1.509484,15.76551217,72.5823,17.273,1.378911,12.52654143,part10_cleaned.csv
0.1408,1.408,3.688,0.9382,2.318,3.675,0.5483,1.924,3.734,1.329687,16.25218847,77.5336,16.7553,1.202934,13.92865973,part10_cleaned.csv
0.1609,1.439,3.457,0.8914,1.959,3.665,0.5336,1.677,3.963,1.538573,23.90181087,70.2231,25.8243,1.228776,21.01628507,part10_cleaned.csv
0.2106,1.653,3.593,0.9998,1.821,3.654,0.3116,1.703,3.839,1.45155,21.2739024,83.7591,25.8649,1.322544,19.55694256,part10_cleaned.csv
0.5831,1.706,3.739,0.2189,2.274,3.935,0.9224,2.091,3.698,1.42854,19.22036809,74.4651,20.4459,1.276038,16.02296769,part10_cleaned.csv
0.4522,1.538,3.455,0.9734,1.807,3.605,0.661,1.745,3.923,1.551161,24.94530504,81.417,31.5036,1.374449,22.92091111,part10_cleaned.csv
0.2909,1.483,3.627,0.2752,1.941,3.647,0.6767,1.634,3.796,1.404743,25.96626808,79.5211,29.0061,1.269778,22.84341622,part10_cleaned.csv
0.05511,1.766,3.488,0.509,1.967,3.606,0.8456,1.787,3.72,1.55369,19.1204569,82.6587,24.5556,1.420473,17.28693765,part10_cleaned.csv
0.2703,1.751,3.776,0.5382,2.197,3.608,1.159,2.071,3.787,1.427818,16.53606875,77.7652,18.3608,1.297565,14.1501627,part10_cleaned.csv
0.4406,1.642,3.477,0.766,1.932,3.985,0.4539,1.964,3.774,1.548639,21.32127689,80.3015,26.5147,1.395403,19.00148129,part10_cleaned.csv
0.4871,1.462,3.704,0.9368,2.137,3.698,0.9345,1.894,3.911,1.334966,26.60624064,84.0923,29.8683,1.207546,24.73467342,part10_cleaned.csv
0.2623,1.201,3.699,0.5874,1.902,3.686,0.8017,1.782,3.961,1.340117,32.58335906,84.7381,37.0013,1.206878,30.65871645,part10_cleaned.csv
0.5715,1.638,3.791,0.7686,2.322,3.735,0.8283,1.816,3.865,1.304869,4.65709645,55.3285,3.3623,1.160404,2.89749083,part10_cleaned.csv
0.4499,1.558,3.506,0.8708,2.003,3.975,0.7422,1.833,3.987,1.50631,23.85634218,73.1567,26.2889,1.252036,20.99690996,part10_cleaned.csv
0.3693,1.714,3.452,0.4756,2.315,3.677,0.9662,1.794,3.722,1.432186,1.76535612,28.5331,0.7214,0.811865,0.88858192,part10_cleaned.csv
0.4752,1.233,3.503,0.514,2.176,3.808,0.47,1.851,3.981,1.521504,34.16535785,53.6514,27.8894,0.948068,29.41714786,part10_cleaned.csv
0.2573,1.744,3.547,0.6553,2.102,3.88,0.416,2.05,3.636,1.515461,16.71928982,79.0306,20.0243,1.371404,14.60134557,part10_cleaned.csv
0.417,1.431,3.497,0.3358,2.121,3.826,0.6046,1.732,3.853,1.503578,22.97306868,52.7826,18.2321,0.955117,19.08882158,part10_cleaned.csv
0.4655,1.756,3.695,0.9189,2.378,3.861,0.4725,1.963,3.862,1.447395,10.68640284,64.8822,10.0356,1.272524,7.88638424,part10_cleaned.csv
0.1735,1.662,3.621,0.9852,2.134,3.67,0.452,1.943,3.71,1.432785,17.76341959,82.8504,21.0864,1.310709,16.08777894,part10_cleaned.csv
0.3802,1.778,3.491,0.7612,2.046,3.771,0.5566,2.0,3.605,1.561508,17.58255916,81.5947,22.4021,1.428489,15.68236688,part10_cleaned.csv
0.2454,1.793,3.722,0.947,2.374,3.714,0.2531,1.887,3.768,1.434812,6.49919444,55.8373,5.2069,1.262537,4.1241529,part10_cleaned.csv
